9.0, 0, 30000.0, 1.38967E-05, 2.59951E-02, -3.04834E-04, 1.26171E-01
9.0, 1, 30000.0, -3.38873E-04, 2.60676E-02, 5.44446E-02, 1.27672E-01
9.0, 2, 30000.0, -7.27291E-04, 2.59328E-02, 1.09962E-01, 1.32066E-01
9.0, 3, 30000.0, -1.13933E-03, 2.64172E-02, 1.66720E-01, 1.39170E-01
9.0, 4, 30000.0, -1.60705E-03, 2.68280E-02, 2.25572E-01, 1.48950E-01
9.0, 5, 30000.0, -2.08379E-03, 2.77758E-02, 2.86263E-01, 1.61633E-01
9.0, 6, 30000.0, -2.55632E-03, 2.88865E-02, 3.48659E-01, 1.77407E-01
9.0, 7, 30000.0, -3.12635E-03, 3.01751E-02, 4.12841E-01, 1.96437E-01
9.0, 8, 30000.0, -3.70039E-03, 3.13109E-02, 4.77970E-01, 2.19319E-01
9.0, 9, 30000.0, -4.27134E-03, 3.23558E-02, 5.45209E-01, 2.46074E-01
9.0, 10, 30000.0, -4.91287E-03, 3.35055E-02, 6.14359E-01, 2.76602E-01
9.0, 0, 40000.0, -2.43741E-06, 1.87326E-02, -3.04834E-04, 1.26171E-01
9.0, 1, 40000.0, -1.77369E-04, 1.87428E-02, 5.44446E-02, 1.27672E-01
9.0, 2, 40000.0, -3.59581E-04, 1.87620E-02, 1.09962E-01, 1.32066E-01
9.0, 3, 40000.0, -5.60612E-04, 1.91570E-02, 1.66720E-01, 1.39170E-01
9.0, 4, 40000.0, -9.22007E-04, 1.98897E-02, 2.25572E-01, 1.48950E-01
9.0, 5, 40000.0, -1.30604E-03, 2.08324E-02, 2.86263E-01, 1.61633E-01
9.0, 6, 40000.0, -1.69578E-03, 2.18510E-02, 3.48659E-01, 1.77407E-01
9.0, 7, 40000.0, -2.13577E-03, 2.27680E-02, 4.12841E-01, 1.96437E-01
9.0, 8, 40000.0, -2.55122E-03, 2.33820E-02, 4.77970E-01, 2.19319E-01
9.0, 9, 40000.0, -2.92229E-03, 2.38462E-02, 5.45209E-01, 2.46074E-01
9.0, 10, 40000.0, -3.32152E-03, 2.43849E-02, 6.14359E-01, 2.76602E-01
9.0, 0, 50000.0, -4.48104E-07, 3.23287E-02, -3.04834E-04, 1.26171E-01
9.0, 1, 50000.0, -2.94450E-04, 3.23868E-02, 5.44446E-02, 1.27672E-01
9.0, 2, 50000.0, -6.07659E-04, 3.24731E-02, 1.09962E-01, 1.32066E-01
9.0, 3, 50000.0, -9.39218E-04, 3.29027E-02, 1.66720E-01, 1.39170E-01
9.0, 4, 50000.0, -1.31506E-03, 3.30968E-02, 2.25572E-01, 1.48950E-01
9.0, 5, 50000.0, -1.70180E-03, 3.34357E-02, 2.86263E-01, 1.61633E-01
9.0, 6, 50000.0, -2.08493E-03, 3.37483E-02, 3.48659E-01, 1.77407E-01
9.0, 7, 50000.0, -2.55396E-03, 3.41327E-02, 4.12841E-01, 1.96437E-01
9.0, 8, 50000.0, -3.01550E-03, 3.43491E-02, 4.77970E-01, 2.19319E-01
9.0, 9, 50000.0, -3.44996E-03, 3.45327E-02, 5.45209E-01, 2.46074E-01
9.0, 10, 50000.0, -3.93722E-03, 3.48772E-02, 6.14359E-01, 2.76602E-01
9.0, 0, 60000.0, 2.82945E-06, 5.50961E-02, -3.04834E-04, 1.26171E-01
9.0, 1, 60000.0, -4.90458E-04, 5.52343E-02, 5.44446E-02, 1.27672E-01
9.0, 2, 60000.0, -1.02290E-03, 5.54326E-02, 1.09962E-01, 1.32066E-01
9.0, 3, 60000.0, -1.59412E-03, 5.60143E-02, 1.66720E-01, 1.39170E-01
9.0, 4, 60000.0, -2.23532E-03, 5.63959E-02, 2.25572E-01, 1.48950E-01
9.0, 5, 60000.0, -2.91237E-03, 5.69422E-02, 2.86263E-01, 1.61633E-01
9.0, 6, 60000.0, -3.60431E-03, 5.74868E-02, 3.48659E-01, 1.77407E-01
9.0, 7, 60000.0, -4.39815E-03, 5.81056E-02, 4.12841E-01, 1.96437E-01
9.0, 8, 60000.0, -5.19949E-03, 5.85694E-02, 4.77970E-01, 2.19319E-01
9.0, 9, 60000.0, -5.97032E-03, 5.89873E-02, 5.45209E-01, 2.46074E-01
9.0, 10, 60000.0, -6.80183E-03, 5.95871E-02, 6.14359E-01, 2.76602E-01
